Date,Open,High,Low,Close,Volume,Open Interest
14/08/2014,477.6,486.7,475.15,485.4,7766000,19231000
18/08/2014,490.55,505.4,489.55,503.95,9980000,18934000
19/08/2014,508.2,520.25,505.25,518.65,10183500,18970000
20/08/2014,518.95,521.6,512.2,514,5828500,18299000
21/08/2014,515.5,518.85,507.75,514.15,4722000,18217000
22/08/2014,516.65,521.65,512,513.1,4438500,17918000
25/08/2014,517.1,519.4,506.5,509.25,5601000,15187000
26/08/2014,500.6,514.95,499.5,513,7303500,11954000
27/08/2014,516.2,523.6,516.15,521.65,6685000,8841000
28/08/2014,523.1,531.4,522.8,525.45,6852500,5273000
01/09/2014,530.6,531.65,520.55,523.7,4870500,19250000
02/09/2014,523,523.6,515.5,519.6,4177500,19064000
03/09/2014,528.15,533,523.5,524.75,4734500,18734000
04/09/2014,523.1,523.1,512.6,516.2,4848000,19256000
05/09/2014,515.1,519.4,505.5,508.85,5457000,20546000
08/09/2014,508.4,514.9,505.7,513.3,5351000,22443000
09/09/2014,513.9,521,510.5,520.1,6816000,23443000
10/09/2014,514.9,522.9,514.7,518.7,5045500,23046000
11/09/2014,518,520.2,512.7,516.35,3797500,22743000
12/09/2014,517.45,521.2,515.5,519.4,3358500,22691000
15/09/2014,515.1,516.85,511.55,513.55,2478500,22588000
16/09/2014,511.6,511.6,495.65,500.7,6079000,21917000
17/09/2014,502.75,509.15,492.4,507.45,4946000,21028000
18/09/2014,505.5,526.9,501.65,525.6,7309500,20244000
19/09/2014,523.9,529.1,518.15,520.2,4911000,19287000
22/09/2014,515.95,541.5,514.5,539.6,11082500,16149000
23/09/2014,541.7,542.4,517.55,519,10965000,11821000
24/09/2014,516.35,518.6,507,514.7,7027000,6987000
25/09/2014,512.5,514.45,500.2,502.95,5238000,4071000
26/09/2014,503.7,517.8,495.25,516.05,7880500,18839000
29/09/2014,515.25,519.7,511.25,513.75,3829500,18733000
30/09/2014,511.5,517.85,504.3,505.85,4712000,19055000
01/10/2014,506.1,510.45,502.55,506.1,3364500,18962000
07/10/2014,505.5,518.5,504.5,506.8,5610000,18870000
08/10/2014,505,514.5,503.55,512.45,4338500,18672000
09/10/2014,516,524.5,515.35,522.65,4019000,18777000
10/10/2014,514.7,514.7,492.3,494.45,9416500,18635000
13/10/2014,493.95,500,482.1,497.75,6033500,18422000
14/10/2014,500.2,501.45,487.25,490.5,4450000,18526000
16/10/2014,485.1,501.75,483.35,485.35,7049000,18814000
17/10/2014,483.45,484.75,470.35,478.45,8890500,19926000
20/10/2014,489.05,497.8,486.3,494.7,5673500,19288000
21/10/2014,499.5,503.95,493.5,501.3,5505500,18958000
22/10/2014,510.6,519.8,508.5,518.45,6354000,19089000
23/10/2014,516.75,518,514,514.6,784500,18877000
27/10/2014,516.4,517.45,503.6,504.85,5532000,15146000
28/10/2014,505.1,512,502.4,509.55,4541500,12497000
29/10/2014,518.6,526.5,516.5,525.5,7081500,10078000
30/10/2014,519.6,530.85,519.1,527.3,5467500,6082000
31/10/2014,527.5,538.4,522.35,537.05,9402500,17452500
03/11/2014,532.95,538.95,528.65,533.85,5297000,17429500
05/11/2014,530.1,541,524.15,537.05,9170000,17359000
07/11/2014,540.55,546.35,535.1,536.5,5222000,17163500
10/11/2014,533.1,536.2,522,525.4,6057000,16897000
11/11/2014,528.3,529.95,519.6,525.1,4221500,16944500
12/11/2014,526.1,538.85,523.2,533.2,7110500,16987500
13/11/2014,535.65,536.9,525.05,528,5798000,17076000
14/11/2014,530.8,537.5,521.55,525.4,8081000,17854500
17/11/2014,521.35,549.6,521.3,547.85,17960000,18918500
18/11/2014,549.8,552.5,542.55,543.7,7464500,18406500
19/11/2014,544.4,546.55,523.7,531.1,8683500,17666500
20/11/2014,534.65,535.9,522.15,526.85,6234000,17760500
21/11/2014,530.15,541,529.25,532.25,10083000,15929500
24/11/2014,535,539.8,526.6,528.15,8796500,13771500
25/11/2014,530.3,530.3,513.8,522.85,11424500,9471000
26/11/2014,522.65,525.8,515.4,520.3,9822000,5942000
27/11/2014,515.35,520,511.55,518.45,9127000,3661000
28/11/2014,525.25,541.2,524.95,536.65,11155500,19734500
01/12/2014,537.3,540.6,532,538.5,7927500,19791000
02/12/2014,536.75,537.9,530.2,532.55,5899500,20025000
03/12/2014,537.4,541.3,529.35,532.05,6821500,20144500
04/12/2014,537.6,540.7,525.4,531.85,9013000,20307500
05/12/2014,527.35,533.7,525.1,528.35,4803500,20437500
08/12/2014,529.7,533.65,517.35,519.25,7172500,20996500
09/12/2014,521.05,523.35,505,506.8,9005000,21605500
10/12/2014,499.7,517.35,496,513.75,10399000,21551000
11/12/2014,510.1,515.7,500.3,507.7,7720500,21961500
12/12/2014,506,511.25,498.8,502.9,5973500,22659000
15/12/2014,496.4,504.7,495.5,497.25,5378500,23130500
16/12/2014,493.6,494.25,481.3,485.45,7260000,23794000
17/12/2014,484.15,489.1,471.6,477.7,7411500,23929500
18/12/2014,480.9,492.3,480.9,487.35,7202000,23671500
19/12/2014,496.5,499.45,485.45,487.85,10813500,21447500
22/12/2014,489.2,497.45,482.55,495.25,10093000,16317000
23/12/2014,497,501.9,485.8,488.45,12513000,9445000
24/12/2014,489.4,492.7,483.3,485.55,10873500,4134000
26/12/2014,489,492,483,489.2,4925000,20823000
29/12/2014,490.1,501.9,490.1,499.25,5574500,20310000
30/12/2014,501.4,503.15,493.6,497.3,3817500,20025000
31/12/2014,499.3,502.55,495.25,499.45,5623500,19502000
01/01/2015,499.9,502,496.3,501.35,2129500,19297000
02/01/2015,500.9,519.75,500.9,514.5,8595000,19206500
05/01/2015,514.95,528.3,509.8,526.05,11881000,18521000
06/01/2015,517.7,517.7,501.3,503.55,10235500,18095000
07/01/2015,498.7,503.8,491.35,497.25,10395000,19090500
08/01/2015,504.7,516.2,502.25,513.25,9714500,18694500
09/01/2015,521.3,526.5,516.25,523.85,12225000,18177500
12/01/2015,518.9,526.4,512.85,523.1,6822000,18480000
13/01/2015,520.05,526.7,516.5,520,8014000,18657500
14/01/2015,523.8,527.65,514.3,522.25,6674500,18378500
15/01/2015,530,538.2,526,534.95,10344500,19347000
16/01/2015,532.1,533.3,524.55,528.05,6250500,19229500
19/01/2015,529.05,539.35,524.55,538.6,7251000,18848000
20/01/2015,539.1,560.5,535.4,559,13096500,19581500
21/01/2015,555.6,557,546.05,550.7,12791500,18556500
22/01/2015,550.35,567.65,548.55,565.45,10611000,18948000
23/01/2015,573.05,589.75,572.6,586.95,16065500,16882500
27/01/2015,594.7,606.55,594.7,604.55,17949000,12226000
28/01/2015,597.6,598.9,586,587.9,14644000,7729000
29/01/2015,588,599.9,581.1,598,10016500,3933500
30/01/2015,603,605.9,585.35,588.9,7561000,19274500
02/02/2015,586.15,600.4,584.35,597.1,6839000,19835000
03/02/2015,602,616.75,600.6,606.35,12207500,20979500
04/02/2015,608.25,610.05,592.6,595.9,6404000,21094500
05/02/2015,595.55,606.9,586.1,593.45,14950000,21840000
06/02/2015,566.25,573,556,563.5,16421000,22718000
09/02/2015,554.7,557.45,545,546.2,6490000,22619000
10/02/2015,546.2,569.55,546,566.3,8245000,22061500
11/02/2015,570.65,573.75,556.7,562.4,6639500,21239500
12/02/2015,566.1,568.7,556.2,565.55,7467000,21437000
13/02/2015,562.75,570.7,558.15,567.95,5618500,21613500
16/02/2015,570,582.5,568.3,576,6419000,21186000
18/02/2015,574,588.2,562.1,584.95,11781000,19913000
19/02/2015,587,593.8,572.65,577.35,9161500,18249000
20/02/2015,580.9,585.8,573.2,580.15,9308000,16095000
23/02/2015,583.15,584.7,572.45,574.2,9025500,10971500
24/02/2015,577.25,578.4,560.85,565.35,9046000,7638500
25/02/2015,566.8,575.5,564.5,567.9,7735000,4981500
26/02/2015,569.35,571.95,557.6,560.35,5903000,3016500
27/02/2015,568.95,584.75,567.1,579.5,5853500,17590500
28/02/2015,579.85,603.85,568,598.9,11644500,19160500
02/03/2015,602.25,605.25,577.6,588.6,9557000,18707000
03/03/2015,584.6,584.6,575.2,578.7,5174500,19321000
04/03/2015,583.9,594.5,572,575.4,11987000,19152000
05/03/2015,577,579.7,569.35,574.6,4999500,19022000
09/03/2015,575,576,563.6,566.1,5492500,18563500
10/03/2015,569.85,574.8,561.9,563.9,4543000,18708500
11/03/2015,566.25,568,551,554.7,6392500,18671000
12/03/2015,559.45,568.95,558.65,565.2,6891500,19031500
13/03/2015,566.05,567.8,555.85,559,6537000,18542500
16/03/2015,561.35,566.5,556.7,560.45,3930500,18463000
17/03/2015,569.8,581,564.25,575.05,8167000,18402500
18/03/2015,572.7,573.05,558.95,562.3,4726000,18161500
19/03/2015,569.4,571.8,551.75,554.45,5269500,17412500
20/03/2015,551.45,551.5,542.55,549.6,4943000,17129500
23/03/2015,551.65,557.65,548.4,551.55,5541500,16278500
24/03/2015,552.95,552.95,531.3,534.85,13220000,11832000
25/03/2015,537.5,545.55,533.8,541.8,13641000,7471500
26/03/2015,530.1,539.95,524,526.3,10259000,3898500
27/03/2015,528.2,540.4,522.65,538.7,7261000,17511000
30/03/2015,538.95,543.35,534.15,542.5,5197000,17918500
31/03/2015,542.6,560.9,539.65,551.45,7624000,18037500
01/04/2015,553.8,568.45,548.7,566.85,7354000,18556000
06/04/2015,563.55,574.35,560,568.25,7450770,20082335
07/04/2015,568.35,570.9,556.6,563.9,5762555,20098495
08/04/2015,567.1,571.4,562.7,565,5131305,20197980
09/04/2015,564.55,566.8,555.6,563.35,6389765,21013555
10/04/2015,560.9,571.85,557.5,565.05,6830125,21290800
13/04/2015,564.95,564.95,554.15,558.2,5025760,21092840
15/04/2015,552.85,552.85,541.3,543.2,7250285,22245250
16/04/2015,543.2,552.9,535.6,541.8,8466325,23025980
17/04/2015,542,546.5,536.3,538,4644485,23495125
20/04/2015,541.6,541.85,523,535.2,6953345,22844685
21/04/2015,532.55,539.4,524.9,528.2,4392995,23107285
22/04/2015,529.5,530,512,525.4,6100400,23234040
23/04/2015,527.3,528.9,508.6,512.7,7769930,23487045
24/04/2015,516.15,520,509.1,516.45,8466325,21943260
27/04/2015,521.75,524.2,514.5,518,10422695,17308875
28/04/2015,520.15,535.25,519.5,530.8,13965270,12956280
29/04/2015,526.6,528.8,518.1,521.15,10521170,8713270
30/04/2015,520.55,520.95,506.5,508.25,11643280,3891530
04/05/2015,516.4,518.75,501.3,510.5,7934055,21592790
05/05/2015,511,518.95,508.65,513.65,6782150,21006990
06/05/2015,510,511,498.05,500.05,9289980,20546935
07/05/2015,495.1,504.8,484.6,491,6846285,20086880
08/05/2015,500.1,516.9,499.6,514.6,10787810,20368670
11/05/2015,522.8,531.45,518.35,530,8601665,20384830
12/05/2015,524,526,511.6,513.95,7309875,20585315
13/05/2015,517.4,525.7,508.5,521.05,7886585,20511585
14/05/2015,518.95,518.95,511.2,517.15,5448950,20381295
15/05/2015,517.4,524.5,515.8,519.75,4754575,20640865
18/05/2015,519.5,525,512,521.4,4977280,20184345
19/05/2015,517.5,520.7,510.5,511.5,6454405,20436340
20/05/2015,511.4,514.75,505.4,506.8,6345325,20663590
21/05/2015,506.95,513.65,506.2,511.85,5218165,20586325
22/05/2015,512,517.8,510.7,513.8,5770130,19498555
25/05/2015,511.9,512.6,504.5,505.95,7674990,18082535
26/05/2015,506.95,506.95,493.9,497.6,14029910,15174745
27/05/2015,470.6,478.9,464.3,471.5,22082135,8223925
28/05/2015,473.05,486.35,471.75,483.8,14451080,4759625
29/05/2015,485.45,488.9,479.6,484.5,10731755,26223135
01/06/2015,484.45,484.45,473.6,474.7,5505005,26936700
02/06/2015,475,479.7,466,467,8063335,27177585
03/06/2015,468.05,469,436,456.9,12645200,29000635
04/06/2015,457.75,457.75,446.7,453.5,7142720,29696020
05/06/2015,449.1,450.65,441.7,444.2,10863560,30128805
08/06/2015,439.75,439.75,430.5,437.4,8929410,30752480
09/06/2015,434.15,445.4,433.95,441,7980010,30194455
10/06/2015,440,449.7,436.9,446.8,10549955,29938925
11/06/2015,446.1,446.7,428.45,430.2,11359470,29787425
12/06/2015,429.4,429.4,418.75,423.5,12029100,30205565
15/06/2015,428.5,429.4,419.55,427.3,8115855,30154055
16/06/2015,429.4,436.25,422.4,433.4,10210595,28013360
17/06/2015,436.6,436.8,427.2,433.35,9964660,26967505
18/06/2015,433.95,446.6,431.5,444.65,13490570,25990330
19/06/2015,442.65,443.5,432.2,433.55,10131815,24761160
22/06/2015,437.35,444.4,433.85,440.05,16451385,17625005
23/06/2015,441.05,447.3,435.7,436.65,12139695,14065765
24/06/2015,436.6,438.5,426.7,429.6,9773770,10577730
25/06/2015,432.65,436.4,429.75,432.7,12391185,5782250
26/06/2015,435.8,440.6,432.35,437.95,7823500,27762000
29/06/2015,428.8,432.75,418.2,429.5,7719000,28279500
30/06/2015,427.9,435.9,422.25,434.25,6758500,28347000
01/07/2015,433.95,449,431.3,445.6,13010000,27076500
02/07/2015,445,445.6,435.25,436.3,7547000,27575000
03/07/2015,435.45,435.75,430.6,433.7,4998500,27704000
06/07/2015,426.7,433.7,420.3,432.15,8887500,29012500
07/07/2015,433.9,437.45,428.8,433.2,8157000,29585500
08/07/2015,425.1,425.1,399.15,404.3,22782000,30518500
09/07/2015,399.9,403.8,393.9,398.35,13034000,31915000
10/07/2015,400.75,407.05,399.2,403.55,10729000,32267500
13/07/2015,407,407.7,398,404,11702500,32378000
14/07/2015,404.1,404.45,382.55,387.55,19276000,33818000
15/07/2015,388.5,396.4,383.85,395.8,15929000,33996500
16/07/2015,396,399.25,393.2,396,7744500,33171000
17/07/2015,397.8,404.7,391.1,399.35,13736500,33529500
20/07/2015,398.3,402.7,390.55,391.9,11281000,33686500
21/07/2015,392.1,394.4,386.85,389.65,9415500,32668500
22/07/2015,388.65,393.9,387.3,390.8,11307500,33135000
23/07/2015,389.55,403.95,385.15,401.85,25501500,32329000
24/07/2015,398,400.35,389.2,391,17614500,29321500
27/07/2015,385.9,385.9,372.6,377.3,18308000,24606000
28/07/2015,374,375.95,366.6,371.15,16075000,20874500
29/07/2015,374,379,372.75,376.55,14551000,14336500
30/07/2015,380.2,382.45,376.5,377.25,17786000,4825000
31/07/2015,381.35,392,381.35,385.2,11329500,39609500
03/08/2015,387.5,394.5,382.15,387.85,10487500,38436000
04/08/2015,384.8,386.4,377.35,381.85,8694000,39049500
05/08/2015,379.75,388.6,376.3,377.6,14863000,41581000
06/08/2015,378.65,386.25,374.35,384.4,13954500,42156000
07/08/2015,383,396.25,382.8,393.45,22667500,41951500
10/08/2015,385.05,395.6,381.7,384.6,25498500,42091000
11/08/2015,387.6,387.65,368.25,369.15,16289000,42474000
12/08/2015,366.55,366.55,353.05,354.65,13678000,41980000
13/08/2015,357.85,360.45,347.8,350,11069000,41295000
14/08/2015,354.5,360.25,345.2,356,12419000,41958500
17/08/2015,354.3,362,345.55,355.45,12057500,42219000
18/08/2015,354.3,358.75,348.1,349.3,9123500,42706000
19/08/2015,348.7,355.25,344.1,352.05,12678000,41103500
20/08/2015,348.85,350.35,338.2,340.95,12736000,40756000
21/08/2015,337.05,338.2,326.25,332.75,11746000,40296000
24/08/2015,316.15,316.9,301.1,306.1,22387500,34698500
25/08/2015,307.35,330.75,304.3,328.35,25430500,25430000
26/08/2015,320.6,339.25,317.15,332.25,24288000,20769500
27/08/2015,338.55,353.4,327.05,333.9,30135000,11947000
28/08/2015,341.15,342.3,333,338.55,9659000,38640000
31/08/2015,338,349.4,331.4,339,11065000,38224000
01/09/2015,333.9,337.65,320.55,326.1,11914000,38060000
02/09/2015,329,331.5,321.3,324.6,8300000,36948000
03/09/2015,326.2,339.9,326,332.85,11088000,37387000
04/09/2015,329.55,330.65,315.35,321.05,8014000,36618000
07/09/2015,327.9,332.9,318.1,321.8,8026500,36148500
08/09/2015,326.05,334.05,316.3,331.85,10304000,36432500
09/09/2015,336.15,350.4,333.55,344.3,14461500,35945000
10/09/2015,337.05,356.5,330.4,353.75,14919000,35844500
11/09/2015,354.3,357.5,342.15,344.05,13854000,35554500
14/09/2015,346.75,350.2,341.15,346.1,6855500,35624500
15/09/2015,345.2,345.4,333.3,334.2,9736500,35103500
16/09/2015,337.6,340.8,332.2,338.4,8656500,34633500
18/09/2015,330,334,326.1,328.85,27485500,36443500
21/09/2015,325.95,334.25,325.55,330.75,14341000,31889500
22/09/2015,331.3,332.55,312.75,315,21571500,24687000
23/09/2015,307.05,312.8,306.05,311,24730000,15114000
24/09/2015,309.8,312.05,303.05,303.7,17439000,11075000
28/09/2015,304,305.2,285.25,286.5,16611000,37714000
29/09/2015,282.45,296.8,280.6,290.5,18387500,38679000
30/09/2015,290.55,301.1,289.35,299.8,14498500,38328000
01/10/2015,302,304.7,292.85,298.55,10411500,38030500
05/10/2015,303.5,323.2,303.5,316.3,17821000,35795500
06/10/2015,321.5,334.2,320.25,333.15,21724500,33082000
07/10/2015,332.7,344.45,328.5,340.15,19296500,32075500
08/10/2015,342.15,346.4,340.3,342.7,15299500,31615500
09/10/2015,345.9,358,340.45,356.25,20132500,31450000
12/10/2015,356.75,366.9,356.25,360.8,19844500,31251500
13/10/2015,359.6,364.7,354.5,359.55,15155000,30181500
14/10/2015,357.95,359.9,351.65,352.85,9109000,29445500
15/10/2015,356.25,380.7,355.85,378.9,26710000,31016500
16/10/2015,384.9,388.5,379.1,384.65,22787500,29890500
19/10/2015,381,384,375.45,378.2,12815500,29513500
20/10/2015,380,394.5,376.3,383.1,22938500,29506500
21/10/2015,378.1,385.35,377.7,380.95,12067000,29216000
23/10/2015,384.9,388.3,382.5,383.2,12727000,28754000
26/10/2015,385.2,389.25,383.55,384.6,10310500,26116500
27/10/2015,382.85,386.8,382.65,383.8,16845000,19841500
28/10/2015,383.3,391,381.95,386.5,18276000,12844000
29/10/2015,388.4,396.75,384.05,392.45,23567000,8711500
30/10/2015,388.05,390.5,382.85,384.25,12108000,27295500
02/11/2015,387,391.6,383.1,386.9,11502000,26374500
03/11/2015,389.35,389.5,380.7,382,11121000,25837500
04/11/2015,390.1,407,390.1,405.35,29889000,26121000
05/11/2015,402.85,411.45,400.8,402.3,22215000,26154000
06/11/2015,399.3,402.8,391.2,394.15,20538000,25107000
09/11/2015,373,412.9,373,411.65,43147500,27813000
10/11/2015,408.5,415.9,403,406.25,23850000,27711000
11/11/2015,408.05,412.7,408,410.65,3610500,28195500
13/11/2015,408.65,415.55,400.2,402,16834500,27445500
16/11/2015,399.2,404.3,394.4,400.65,15300000,26683500
17/11/2015,402.9,410.8,398.6,408.1,16405500,26275500
18/11/2015,407.95,412.75,402.3,405.05,15765000,26485500
19/11/2015,408.7,410,403.5,407.9,12958500,24019500
20/11/2015,408.7,411.3,402.15,403.6,14154000,21424500
23/11/2015,399.95,404.75,395.2,402.3,15679500,19318500
24/11/2015,400.6,406.65,397,401.1,21933000,12840000
26/11/2015,404.25,424.75,402.05,423.5,26505000,9438000
27/11/2015,423.8,430.6,416.6,417.6,21405000,25024500
30/11/2015,417.9,428.6,417.2,423.9,14869500,25776000
01/12/2015,427.15,427.25,416.5,418.25,10086000,25003500
02/12/2015,417.15,420.5,411.55,414.45,15934500,25429500
03/12/2015,410.4,413.6,406.1,407.2,11895000,25246500
04/12/2015,404.9,413.2,401,402.15,17821500,24799500
07/12/2015,404.5,404.75,397.55,401.4,10447500,25804500
08/12/2015,402,408.7,398.15,403.2,18033000,27159000
09/12/2015,403.4,406,394.35,395.9,13339500,27183000
10/12/2015,401,402.2,387.2,391.75,16878000,28149000
11/12/2015,393.05,394.25,377.25,379.75,15916500,28803000
14/12/2015,371.6,374.75,362.3,373.55,21754500,29326500
15/12/2015,371.9,382.25,367.2,380.75,18354000,30847500
16/12/2015,376.7,385.3,374.1,381.35,20901000,29598000
17/12/2015,384.3,388.35,377.45,384.4,13096500,30013500
18/12/2015,383.3,385.7,377.7,379.3,10107000,29451000
21/12/2015,381.7,384.65,378.55,381.6,9421500,28108500
22/12/2015,381.75,383.9,377.75,378.5,8017500,27427500
23/12/2015,380.9,381.75,378.5,379.7,6735000,27310500
24/12/2015,381.1,385.75,377.55,383.65,11589000,24504000
28/12/2015,385,395.15,385,394.1,18270000,22354500
29/12/2015,394.3,397.65,389.3,391.95,15409500,16890000
30/12/2015,393.35,394.9,390.5,393.65,13717500,11884500
31/12/2015,394.1,395.75,389.45,391.25,15907500,8244000
01/01/2016,392.65,404.9,392.4,403.95,13417500,28338000
04/01/2016,400,401.2,376.4,378.25,21006000,27387000
05/01/2016,382.45,383.4,373.95,375.9,13590000,28390500
06/01/2016,374.95,376.45,366.1,367.05,14448000,30267000
07/01/2016,358.95,360,338.05,343.9,21316500,30168000
08/01/2016,346.2,356.7,346.2,353.8,16048500,29976000
11/01/2016,345.55,364.8,342.5,361.05,23472000,31152000
12/01/2016,365.6,365.6,351.8,356.4,13036500,31857000
13/01/2016,361.2,370.4,356.05,365.2,26436000,30202500
14/01/2016,356.9,359.05,347,354.45,18628500,30034500
15/01/2016,354.15,354.95,339.65,341.45,13284000,29256000
18/01/2016,341.1,344,335.55,341.4,12715500,28354500
19/01/2016,343.8,357.85,342.5,354.45,15370500,27961500
20/01/2016,349.7,349.7,339.1,342.95,13038000,27120000
21/01/2016,341.6,344.9,323.5,329.45,24613500,28465500
22/01/2016,334.9,346.5,331.85,340.5,19710000,24282000
25/01/2016,346.05,346.05,331.55,333.15,19384500,19284000
27/01/2016,338.2,341.1,333.55,337.2,21313500,12604500
28/01/2016,336.85,341.3,333.2,334.45,18285000,8929500
29/01/2016,332.95,341.7,325.55,337.65,19932000,28383000
01/02/2016,338.85,343.5,333.45,339.65,12940500,29358000
02/02/2016,345,345.25,329,330.85,16233000,28606500
03/02/2016,326.55,327,318.2,321.15,13537500,28302000
04/02/2016,326.45,329.9,321.85,326.05,12174000,27112500
05/02/2016,331.95,340.6,327.85,338.7,17418000,27448500
08/02/2016,336,336,322.5,324.65,12781500,28542000
09/02/2016,320.7,324.2,310.3,312.25,20313000,30025500
10/02/2016,311.15,311.35,290,292.45,26266500,34401000
11/02/2016,299.2,299.65,266.5,277.1,33837000,34752000
12/02/2016,281.2,304.2,272.3,298.45,35896500,31818000
15/02/2016,299.1,321.3,297.45,317.2,25783500,30232500
16/02/2016,321.05,324,300,302.05,23952000,29841000
17/02/2016,304.25,314.5,299.25,311.4,22218000,30493500
18/02/2016,316.1,319.4,306.6,314.45,16825500,29700000
19/02/2016,312.7,320.6,311.5,318.45,12489000,28552500
22/02/2016,320.25,324.5,313.6,318.85,18847500,21163500
23/02/2016,324.6,324.6,314.5,318.55,22554000,15865500
24/02/2016,316.15,316.15,305.25,306.8,19023000,10143000
25/02/2016,310.65,311.65,297.05,298.2,17074500,6093000
26/02/2016,305,306.95,299.5,304,12181500,28039500
29/02/2016,305.6,307.5,291.3,301.75,16542000,28654500
01/03/2016,303.95,318.7,302.5,316.95,16251000,29439000
02/03/2016,323,327.5,315.5,318.05,16521000,30123000
03/03/2016,322.8,340.5,322.2,337.05,26463000,31020000
04/03/2016,341,348.3,338.3,343.95,17329500,30903000
08/03/2016,345.8,353.7,341.6,345.9,15732000,31182000
09/03/2016,339.9,350.65,335.85,349.35,17556000,29973000
10/03/2016,347.7,354,342.15,348.1,14223000,29412000
11/03/2016,348.1,356.2,344.8,354.75,18040500,28711500
14/03/2016,359.05,369.5,359.05,366.55,21048000,28786500
15/03/2016,366.5,370.2,360.7,361.55,13780500,28729500
16/03/2016,359.75,364.4,354.1,361.85,16443000,29280000
17/03/2016,368.3,368.3,359.3,361.3,11401500,29398500
18/03/2016,363.15,367.85,362.9,366.35,9897000,29061000
21/03/2016,367,376.75,365.55,375.55,14541000,29269500
22/03/2016,376.35,381.55,370.45,378,16575000,28213500
23/03/2016,378,379.8,374.25,377.95,12513000,25702500
28/03/2016,374.6,375.6,362.8,364.65,19377000,20922000
29/03/2016,364,379.85,364,374,21217500,16927500
30/03/2016,380.5,391.5,377.6,389.2,21385500,11220000
31/03/2016,386.7,393.5,381.5,385.8,19708500,6823500
01/04/2016,386.55,387.3,380,382.05,11214000,25651500
04/04/2016,387.05,392.9,384.35,390.15,12520500,26086500
05/04/2016,387,387,370.35,371.6,13894500,25711500
06/04/2016,374,383.4,372.9,378.25,13861500,25035000
07/04/2016,375.95,386.3,370.65,375.75,23001000,25134000
08/04/2016,375.65,380.5,372.1,373.05,13333500,25126500
11/04/2016,375.55,389,374.6,387.55,16543500,25203000
12/04/2016,388.75,398.5,388.05,396.75,17370000,25918500
13/04/2016,399.55,411.85,399.4,409,19834500,26076000
18/04/2016,407.55,410,403.25,407.3,10048500,25563000
20/04/2016,408.1,411.5,401.9,405.45,15051000,25377000
21/04/2016,408.75,417.5,405.9,411.05,17064000,24597000
22/04/2016,411,420.75,408.25,416.5,14530500,23836500
25/04/2016,417.65,418,409.45,412,14376000,19756500
26/04/2016,408.8,423.95,405.15,420,25506000,15532500
27/04/2016,419.55,425,414.3,418.3,18651000,9630000
28/04/2016,417.5,420.9,410.65,411.7,15151500,4831500
29/04/2016,409.8,416.15,406,411.05,12349500,23692500
02/05/2016,407.55,411.7,404.05,408.85,12177000,24208500
03/05/2016,412.1,423.7,409.35,410.85,21681000,24489000
04/05/2016,406,406,380.4,382.8,25234500,24997500
05/05/2016,385.15,396.95,384,391.6,20025000,23838000
06/05/2016,389.55,401.2,385,399.05,19129500,24756000
09/05/2016,400.4,405.7,396.05,403.8,18817500,25567500
10/05/2016,400.85,400.9,388.25,390.9,18877500,25768500
11/05/2016,384.95,393.35,377.4,381.55,22887000,25467000
12/05/2016,380.75,389.4,380.75,387.5,14364000,25155000
13/05/2016,391.5,394.3,385.5,390.1,19228500,25297500
16/05/2016,393.5,396.35,389.05,392.55,14907000,26323500
17/05/2016,393.1,394.75,387.1,389.15,14778000,26278500
18/05/2016,383.3,387,381.5,384.4,12970500,26284500
19/05/2016,385.55,393.15,383,385.85,19464000,25519500
20/05/2016,386.85,392.7,383.6,384.35,12279000,25021500
23/05/2016,389.4,390.3,380.5,382.8,16662000,21474000
24/05/2016,384.4,391.85,383,388.9,19215000,16980000
25/05/2016,394.75,400.75,394.2,397.85,21559500,11701500
26/05/2016,399.9,401.9,396.9,399.35,15597000,7108500
27/05/2016,402.4,407.7,397.65,406.4,19191000,24249000
30/05/2016,408.5,424,403.85,422.35,30457500,27106500
31/05/2016,457,463.95,445.5,457.6,101172000,30934500
01/06/2016,453.5,459.4,447.1,449.45,21370500,31011000
02/06/2016,447.6,460.95,445,454.9,29178000,29128500
03/06/2016,459.1,463.35,455,456.4,27310500,28090500
06/06/2016,459.8,468,452.6,464.05,26325000,27147000
07/06/2016,469.35,469.35,461.6,465.9,24262500,26931000
08/06/2016,467.75,471.3,465.4,468.95,15912000,26986500
09/06/2016,472,472.5,466.75,469.1,17526000,27421500
10/06/2016,467.65,468.4,456.55,459.25,19225500,25849500
13/06/2016,452.7,454,439,446.35,24763500,25188000
14/06/2016,447.95,455.7,443.25,449.65,22504500,24207000
15/06/2016,452,455.25,448.25,454.35,13105500,23988000
16/06/2016,450.05,456.9,447.1,455.75,18499500,23848500
17/06/2016,460,466.3,458.65,464.6,20905500,23403000
20/06/2016,458.15,483.9,458.15,482.4,27505500,23683500
21/06/2016,483.6,485.7,477.8,484.55,23236500,22738500
22/06/2016,483.1,484.65,469.6,473.75,23598000,21969000
23/06/2016,477.55,491.45,477.1,489.65,28614000,23253000
24/06/2016,440.7,454.45,426.4,450.7,77019000,23791500
27/06/2016,453,457.95,444.55,450.45,35649000,21999000
28/06/2016,444.9,446.2,439.15,441.65,26568000,19792500
29/06/2016,448.35,450.35,446.25,447.7,22521000,13435500
30/06/2016,454.2,462.25,451.75,459.35,25413000,8329500
01/07/2016,465.8,466.65,457.35,461.25,12226500,25878000
04/07/2016,472,476.95,468.3,471.65,15195000,25146000
